id,X,Y,M,V
2800,-250.72578,-38.69465,106.582436,0.40560308
2801,317.9814,-280.6,86.58504,0.4089345
2802,-242.02551,124.569466,25.430952,0.36666512
2803,163.56747,275.35855,25.262445,0.39011917
2804,-144.6542,188.68506,128.74635,0.40737355
2805,243.1858,-140.58165,50.369453,0.5898267
2806,-196.5019,231.18132,113.53539,0.8065583
2807,-208.53261,-320.1115,31.258825,0.79652643
2808,-178.18596,108.68484,171.30023,0.30202973
2809,106.99947,362.4266,50.574085,0.82295537
2810,52.807728,116.03991,119.63112,0.9324805
2811,-215.82137,257.09354,89.0386,0.20142616
2812,214.42993,306.9822,100.61575,0.5691024
2813,-49.20066,0.23615262,50.002068,0.21436317
2814,-44.217804,-159.00513,39.147495,0.85328573
2815,-316.7469,-267.10928,106.711205,0.92497295
2816,0.98954654,-235.38794,49.655098,0.59821796
2817,-64.120995,-168.58354,161.74345,0.38959122
2818,16.271645,265.15396,73.56607,0.6817376
2819,174.95135,-265.12946,135.35173,0.39976168
2820,226.76768,-364.75784,76.9532,0.7955226
2821,-311.05182,-18.166868,91.07872,0.20399554
2822,351.831,159.75574,37.888905,0.40639696
2823,337.49536,-124.27588,113.76755,0.6353986
2824,300.75256,-317.64542,51.025974,0.9403759
2825,216.47272,-372.55493,52.44541,0.47911048
2826,199.89758,211.44844,56.78659,0.6037613
2827,218.64384,191.81738,130.04051,0.4443448
2828,340.43005,144.748,160.3836,0.7994135
2829,-104.29687,396.45883,89.14418,0.4090055
2830,236.43332,-29.22228,57.76345,0.40464702
2831,-156.2577,142.34103,94.324104,0.906102
2832,347.6219,-278.2271,40.733196,0.60174024
2833,-369.45584,-180.14505,135.49065,0.41739917
2834,214.42336,-311.50708,125.86609,0.9495623
2835,-163.85085,-10.369001,100.81345,0.5913461
2836,-396.61267,274.61926,141.56012,0.3930355
2837,111.543625,392.81223,92.87539,0.32492527
2838,-142.34436,-264.65842,139.10005,0.2044149
2839,-151.14111,328.1364,98.16211,0.49489492
2840,387.78812,242.36783,135.32341,0.52376103
2841,-0.061617948,-273.76422,43.494434,0.59628266
2842,-115.40388,316.15833,169.00185,0.820908
2843,-389.06644,-278.27283,60.9475,0.40530893
2844,-337.1134,302.62643,103.24184,0.32103473
2845,115.552795,-164.58609,25.302004,0.25387818
2846,131.65887,-307.0603,65.83143,0.20564148
2847,280.97238,-203.39006,102.06313,0.6241338
2848,127.15127,72.17905,161.37521,0.50432026
2849,301.14664,15.228037,146.92563,0.2088732
2850,-322.3596,-10.002126,58.86012,0.28795186
2851,384.9947,-108.078415,91.97351,0.80286944
2852,-345.41876,-198.71886,61.350876,0.21497613
2853,366.02295,-275.5163,38.80186,0.5856558
2854,-403.18842,31.661242,114.46812,0.79893756
2855,-263.89746,246.82297,175.32692,0.5968037
2856,-326.33667,-271.11746,140.92361,0.40724194
2857,257.12677,-98.275635,115.53311,0.5880974
2858,-135.55733,172.11298,99.2984,0.8056248
2859,-42.246593,-150.30882,81.85508,0.5954821
2860,-336.2977,110.76796,37.085354,0.22593161
2861,370.87784,52.34104,133.1453,0.6076082
2862,71.82307,56.725647,100.30721,0.9226846
2863,-324.88004,316.22086,140.29283,0.5989826
2864,-276.57748,-50.371754,25.307388,0.45638147
2865,393.8648,-266.2365,68.90622,0.798504
2866,161.29144,-78.77058,139.21144,0.5897075
2867,324.79883,185.708,110.11092,0.40025127
2868,105.10034,-109.78394,58.70487,0.6072789
2869,24.596909,93.80521,25.340467,0.80515605
2870,-287.09604,-179.94218,169.50943,0.5981134
2871,-144.27864,6.74826,75.75579,0.20407316
2872,-339.33432,-78.42069,137.41623,0.23814358
2873,122.55026,-388.9076,155.1093,0.61104226
2874,93.93706,-108.02658,113.7559,0.3755208
2875,-152.97746,-309.34616,62.40312,0.969706
2876,4.5514235,-297.2414,127.253105,0.27005926
2877,196.3651,209.78636,81.492714,0.36493614
2878,-141.54962,-224.58499,25.278381,0.41334635
2879,279.08762,284.27502,77.04565,0.2015123
2880,391.57074,-232.41182,140.67871,0.40265363
2881,-323.56253,17.977911,118.58996,0.60037595
2882,-267.8025,220.16869,153.90848,0.8649504
2883,-205.99873,-16.752098,156.75328,0.5934348
2884,370.77795,191.06775,106.33755,0.59923536
2885,117.54929,-123.42594,124.91286,0.6156961
2886,173.55295,-291.04105,101.72993,0.40162125
2887,-237.89455,38.45622,153.48286,0.81334007
2888,-166.19403,199.20592,112.409065,0.3427836
2889,357.38434,-17.62399,117.54355,0.36130375
2890,296.35754,-38.370926,73.798195,0.83419174
2891,94.54844,222.27693,25.26046,0.5966821
2892,-62.64789,-15.22983,78.74794,0.39273074
2893,-309.2211,-310.68484,127.18579,0.23468386
2894,-235.29463,-320.32712,83.803535,0.5892916
2895,-161.62509,-328.16016,131.27827,0.40319952
2896,-272.37912,-32.26927,131.56656,0.6253308
2897,149.53268,-337.1684,151.71262,0.21714972
2898,102.65487,-312.32285,104.10338,0.821682
2899,-148.48431,199.13213,62.96971,0.54802436
2900,317.07285,-168.9628,153.89531,0.60072076
2901,172.56311,150.467,51.385616,0.40789917
2902,-374.6049,-293.5079,112.30082,0.62939554
2903,-332.27463,82.10925,128.24527,0.86405975
2904,-282.96347,372.27222,69.94965,0.80041194
2905,256.32474,-87.64479,107.627686,0.2038606
2906,-30.00498,-137.11342,87.91581,0.5931866
2907,-155.6888,-180.42055,115.95625,0.94404835
2908,70.10439,250.84416,88.045265,0.408383
2909,28.62352,357.80316,81.63064,0.5981299
2910,-89.3559,-13.248469,166.31717,0.7960922
2911,35.540596,-292.8997,160.99344,0.29340962
2912,-309.68494,380.3749,154.73076,0.41721028
2913,24.591728,105.37351,148.30872,0.4027448
2914,-332.92743,297.05972,50.730057,0.24659112
2915,-284.14862,-280.82797,46.588432,0.31753716
2916,-137.36324,-228.00337,62.523426,0.79771566
2917,-89.6481,-183.12778,70.38019,0.20638825
2918,110.06568,-337.59482,159.40204,0.8681211
2919,120.94414,197.68048,143.10587,0.20457421
2920,134.11432,-286.81488,33.067093,0.25157228
2921,103.61543,-7.783699,124.51415,0.20425189
2922,-91.21149,-113.51658,155.88283,0.23739952
2923,-174.19232,381.91983,142.86487,0.28153467
2924,175.6912,-357.2882,95.81392,0.31735337
2925,-240.82356,167.47066,49.6892,0.40043283
2926,-309.58224,324.82175,121.28296,0.8072729
2927,-286.78857,308.6601,95.37785,0.6029478
2928,-365.18814,-140.30113,115.6417,0.26149973
2929,7.727569,328.40973,108.573586,0.4408548
2930,-110.20589,-76.89163,88.59323,0.798051
2931,-168.27663,323.97943,25.32757,0.7912745
2932,178.77774,326.9748,159.20583,0.5973612
2933,-19.712606,73.7407,171.61472,0.40177682
2934,291.71906,-212.65794,76.439285,0.20709737
2935,-295.41495,-288.4594,85.74236,0.5623368
2936,-189.39981,-295.9503,70.25983,0.40061963
2937,389.40137,-12.297169,37.135265,0.619389
2938,183.89272,-208.95616,57.17206,0.8066481
2939,-3.8068027,-308.29047,164.34157,0.6008279
